timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
65395051,-25.360983,25.49,101630.0,1.2075325
65418979,-25.693914,25.5,101634.0,1.2075801
65429588,-25.609362,25.5,101632.99,1.207568
65440436,-24.864227,25.5,101624.0,1.2074612
65462418,-25.197159,25.5,101628.0,1.2075088
65474939,-24.531294,25.5,101619.99,1.2074136
65486139,-25.112604,25.5,101626.99,1.2074968
65508430,-25.112604,25.49,101626.99,1.2074968
65519986,-25.112604,25.49,101626.99,1.2074968
65531356,-24.531294,25.49,101619.99,1.2074136
65552431,-25.112604,25.49,101626.99,1.2074968
65562970,-25.112604,25.49,101626.99,1.2074968
65573841,-25.197159,25.49,101628.0,1.2075088
65596533,-25.609362,25.5,101632.99,1.207568
65607353,-25.360983,25.5,101630.0,1.2075325
65617516,-25.281713,25.5,101629.0,1.2075206
65640436,-25.530092,25.5,101632.0,1.2075562
65651596,-25.197159,25.5,101628.0,1.2075088
65662627,-24.779673,25.5,101623.0,1.2074493
65683400,-24.367472,25.49,101618.0,1.20739
65695359,-24.615849,25.49,101621.0,1.2074256
65706964,-24.864227,25.49,101624.0,1.2074612
65729345,-25.197159,25.5,101628.0,1.2075088
65740190,-24.282917,25.5,101617.0,1.207378
65751041,-24.779673,25.5,101623.0,1.2074493
65774612,-24.113808,25.49,101615.0,1.2073543
65784965,-24.531294,25.49,101619.99,1.2074136
65795838,-24.367472,25.49,101618.0,1.20739
65817349,-24.779673,25.49,101623.0,1.2074493
65827962,-24.615849,25.49,101621.0,1.2074256
