timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
1041355426,1532985666223443,-1532984624888008,-1532984624870451,39969
1041454994,1532985666322633,-1532984624887278,-1532984624870451,39263
1041554922,1532985666422788,-1532984624887332,-1532984624870451,38924
1041662418,1532985666527731,-1532984624886918,-1532984624870451,42550
1041765014,1532985666629329,-1532984624887611,-1532984624870451,46587
1041863966,1532985666730183,-1532984624888344,-1532984624870451,44241
1041955617,1532985666823520,-1532984624885576,-1532984624870451,35339
1042056735,1532985666925559,-1532984624887238,-1532984624870451,36821
1042159610,1532985667027707,-1532984624887752,-1532984624870451,39303
1042260817,1532985667122975,-1532984624880553,-1532984624870451,35580
1042355816,1532985667221630,-1532984624881464,-1532984624870451,31293
1042464306,1532985667329268,-1532984624884443,-1532984624870451,38956
1042562020,1532985667427368,-1532984624884037,-1532984624870451,37365
1042663040,1532985667529202,-1532984624885291,-1532984624870451,38243
1042757347,1532985667625535,-1532984624884122,-1532984624870451,31861
1042857876,1532985667725549,-1532984624883875,-1532984624870451,31301
1042957270,1532985667824673,-1532984624883330,-1532984624870451,31841
1043057808,1532985667925791,-1532984624883926,-1532984624870451,31879
1043166642,1532985668026419,-1532984624879797,-1532984624870451,40032
1043257370,1532985668126800,-1532984624884689,-1532984624870451,30511
1043358205,1532985668223951,-1532984624881547,-1532984624870451,31595
1043463328,1532985668328157,-1532984624883518,-1532984624870451,36728
1043554793,1532985668423475,-1532984624882317,-1532984624870451,27264
1043658029,1532985668525012,-1532984624882490,-1532984624870451,31007
1043758938,1532985668624302,-1532984624880953,-1532984624870451,31172
1043858024,1532985668723634,-1532984624881023,-1532984624870451,30819
1043958340,1532985668827350,-1532984624884198,-1532984624870451,30371
1044060750,1532985668926288,-1532984624882269,-1532984624870451,31988
1044159520,1532985669027302,-1532984624883546,-1532984624870451,31522
1044260188,1532985669125555,-1532984624882977,-1532984624870451,35213
1044359395,1532985669225264,-1532984624883094,-1532984624870451,34442
1044462041,1532985669328963,-1532984624885763,-1532984624870451,37666
1044556332,1532985669425478,-1532984624884447,-1532984624870451,30594
1044658191,1532985669525052,-1532984624883454,-1532984624870451,32670
1044759782,1532985669625583,-1532984624883323,-1532984624870451,35036
1044862160,1532985669726850,-1532984624881099,-1532984624870451,32810
1044969570,1532985669834659,-1532984624884722,-1532984624870451,39259
1045057159,1532985669923689,-1532984624880413,-1532984624870451,27760
1045165006,1532985670026595,-1532984624879011,-1532984624870451,34829
1045268653,1532985670132280,-1532984624883871,-1532984624870451,37208
1045361235,1532985670227528,-1532984624881723,-1532984624870451,30855
1045462166,1532985670330890,-1532984624882471,-1532984624870451,27488
1045561394,1532985670426751,-1532984624879390,-1532984624870451,28059
1045661622,1532985670528119,-1532984624879781,-1532984624870451,26561
1045769875,1532985670637019,-1532984624884858,-1532984624870451,35420
1045862732,1532985670726669,-1532984624878041,-1532984624870451,27193
1045960027,1532985670826691,-1532984624878854,-1532984624870451,24366
1046062906,1532985670926553,-1532984624877669,-1532984624870451,28038
1046154886,1532985671023964,-1532984624878525,-1532984624870451,18880
1046262999,1532985671129290,-1532984624877941,-1532984624870451,23294
1046371008,1532985671237229,-1532984624883858,-1532984624870451,35269
1046459339,1532985671323659,-1532984624875974,-1532984624870451,22489
1046560033,1532985671426135,-1532984624877604,-1532984624870451,22996
1046661013,1532985671526517,-1532984624876161,-1532984624870451,21306
1046758098,1532985671626643,-1532984624876885,-1532984624870451,16675
1046858039,1532985671724027,-1532984624875943,-1532984624870451,19904
1046962005,1532985671827149,-1532984624877422,-1532984624870451,24548
1047057933,1532985671924450,-1532984624876695,-1532984624870451,19762
1047163412,1532985672028775,-1532984624878271,-1532984624870451,25809
1047261228,1532985672130627,-1532984624880946,-1532984624870451,23089
1047367012,1532985672232598,-1532984624879829,-1532984624870451,28479
1047461171,1532985672329307,-1532984624879954,-1532984624870451,23630
1047564440,1532985672434176,-1532984624882572,-1532984624870451,25666
1047657330,1532985672526869,-1532984624879048,-1532984624870451,18515
1047757566,1532985672625700,-1532984624877532,-1532984624870451,18791
1047866169,1532985672732812,-1532984624880454,-1532984624870451,27615
1047960023,1532985672824456,-1532984624875113,-1532984624870451,21345
1048065913,1532985672929146,-1532984624876000,-1532984624870451,25528
1048158716,1532985673024907,-1532984624875712,-1532984624870451,19028
1048266051,1532985673130474,-1532984624877790,-1532984624870451,26203
1048354092,1532985673223564,-1532984624876772,-1532984624870451,14595
1048463951,1532985673332341,-1532984624880407,-1532984624870451,24021
1048565053,1532985673430043,-1532984624877745,-1532984624870451,25497
1048656359,1532985673524883,-1532984624876304,-1532984624870451,15552
1048759750,1532985673624765,-1532984624875042,-1532984624870451,20048
1048859966,1532985673722230,-1532984624872671,-1532984624870451,19267
1048965034,1532985673830241,-1532984624877940,-1532984624870451,25453
1049061007,1532985673927430,-1532984624878295,-1532984624870451,23737
1049159735,1532985674025748,-1532984624875256,-1532984624870451,18478
1049261021,1532985674127608,-1532984624876525,-1532984624870451,19868
1049357132,1532985674223931,-1532984624875155,-1532984624870451,16705
1049464973,1532985674330674,-1532984624880428,-1532984624870451,25623
1049557154,1532985674423994,-1532984624876470,-1532984624870451,19245
1049660758,1532985674525476,-1532984624876192,-1532984624870451,22941
1049759048,1532985674625310,-1532984624877177,-1532984624870451,21825
1049858879,1532985674727436,-1532984624879086,-1532984624870451,21051
1049962400,1532985674828953,-1532984624876193,-1532984624870451,19275
1050062031,1532985674926603,-1532984624877287,-1532984624870451,20981
1050161417,1532985675027222,-1532984624877417,-1532984624870451,23218
1050261989,1532985675131140,-1532984624880980,-1532984624870451,23651
1050362337,1532985675226398,-1532984624875545,-1532984624870451,22963
1050460603,1532985675328073,-1532984624877909,-1532984624870451,20872
1050567990,1532985675432631,-1532984624879248,-1532984624870451,29206
1050667109,1532985675532531,-1532984624879114,-1532984624870451,26866
1050758417,1532985675627480,-1532984624878178,-1532984624870451,18222
1050857102,1532985675723704,-1532984624874832,-1532984624870451,16447
1050959434,1532985675828349,-1532984624878502,-1532984624870451,19167
1051059753,1532985675927658,-1532984624877431,-1532984624870451,19047
1051160998,1532985676025825,-1532984624875250,-1532984624870451,20840
1051257649,1532985676125888,-1532984624877072,-1532984624870451,16527
1051362028,1532985676227672,-1532984624876283,-1532984624870451,21265
1051460048,1532985676327918,-1532984624875488,-1532984624870451,15231
1051558114,1532985676426477,-1532984624877274,-1532984624870451,17809
1051659941,1532985676523852,-1532984624873414,-1532984624870451,18990
1051761088,1532985676626907,-1532984624875769,-1532984624870451,19892
1051862607,1532985676730550,-1532984624879161,-1532984624870451,21534
1051960448,1532985676826460,-1532984624876925,-1532984624870451,21819
1052061325,1532985676926029,-1532984624874601,-1532984624870451,19788
1052159143,1532985677027400,-1532984624876906,-1532984624870451,17291
1052255144,1532985677123981,-1532984624877466,-1532984624870451,17244
1052361807,1532985677227051,-1532984624876684,-1532984624870451,22874
1052462037,1532985677328011,-1532984624877841,-1532984624870451,22680
1052557414,1532985677424620,-1532984624876595,-1532984624870451,18770
1052664012,1532985677530183,-1532984624878510,-1532984624870451,24671
1052762005,1532985677628433,-1532984624877811,-1532984624870451,22758
1052855589,1532985677723879,-1532984624876345,-1532984624870451,16101
1052962725,1532985677831082,-1532984624880242,-1532984624870451,23764
1053058551,1532985677927370,-1532984624878504,-1532984624870451,18656
1053159669,1532985678027530,-1532984624878174,-1532984624870451,20618
1053359047,1532985678225035,-1532984624875354,-1532984624870451,18726
1053457052,1532985678325952,-1532984624877165,-1532984624870451,16524
1053565081,1532985678429823,-1532984624876785,-1532984624870451,24073
1053664535,1532985678528489,-1532984624875790,-1532984624870451,23179
1053762000,1532985678627086,-1532984624875474,-1532984624870451,20768
1053862002,1532985678727611,-1532984624873753,-1532984624870451,16282
1053960289,1532985678827436,-1532984624876767,-1532984624870451,19234
1054055094,1532985678923942,-1532984624877275,-1532984624870451,16841
1054162084,1532985679027714,-1532984624877627,-1532984624870451,23987
1054261880,1532985679129347,-1532984624879590,-1532984624870451,23307
1054359099,1532985679225397,-1532984624876587,-1532984624870451,20571
1054463076,1532985679328907,-1532984624878276,-1532984624870451,24884
1054558745,1532985679426303,-1532984624877583,-1532984624870451,20045
1054662370,1532985679531521,-1532984624880932,-1532984624870451,23557
1054758337,1532985679623488,-1532984624874955,-1532984624870451,19592
1054859783,1532985679727865,-1532984624878781,-1532984624870451,20623
1054962197,1532985679824831,-1532984624874812,-1532984624870451,24341
1055058975,1532985679925793,-1532984624876635,-1532984624870451,19621
1055158136,1532985680024916,-1532984624876283,-1532984624870451,19000
1055264222,1532985680129386,-1532984624877591,-1532984624870451,24847
1055358581,1532985680224889,-1532984624875473,-1532984624870451,18316
1055463900,1532985680331531,-1532984624879424,-1532984624870451,23076
1055559648,1532985680426252,-1532984624876493,-1532984624870451,19771
1055656937,1532985680525311,-1532984624876783,-1532984624870451,16259
1055762721,1532985680626552,-1532984624875264,-1532984624870451,22861
1055860314,1532985680725335,-1532984624874967,-1532984624870451,19878
1055960206,1532985680828351,-1532984624877670,-1532984624870451,19045
1056064739,1532985680927732,-1532984624875946,-1532984624870451,20589
1056158227,1532985681027809,-1532984624879771,-1532984624870451,20365
1056260204,1532985681127974,-1532984624877774,-1532984624870451,20003
1056363034,1532985681228909,-1532984624878399,-1532984624870451,25042
1056458893,1532985681326424,-1532984624875968,-1532984624870451,16868
1056566026,1532985681433086,-1532984624881106,-1532984624870451,28085
1056665414,1532985681530226,-1532984624878713,-1532984624870451,27301
1056855231,1532985681723389,-1532984624876384,-1532984624870451,16447
1056970110,1532985681837120,-1532984624882910,-1532984624870451,31786
1057046007,1532985681912793,-1532984624870583,-1532984624870452,7567
1057362720,1532985682227687,-1532984624876859,-1532984624870452,23771
1057455502,1532985682324474,-1532984624877101,-1532984624870452,16253
1057558285,1532985682427391,-1532984624878558,-1532984624870452,18897
1057666576,1532985682529517,-1532984624876341,-1532984624870452,26792
1057763073,1532985682629671,-1532984624877990,-1532984624870452,22771
1057860033,1532985682728654,-1532984624879083,-1532984624870452,19826
1057961008,1532985682826504,-1532984624875720,-1532984624870452,20443
1058061108,1532985682929690,-1532984624879257,-1532984624870452,21344
1058159903,1532985683026077,-1532984624875933,-1532984624870452,19505
1058266097,1532985683134470,-1532984624881032,-1532984624870452,25305
1058356386,1532985683222677,-1532984624873604,-1532984624870452,14613
1058461459,1532985683327834,-1532984624876658,-1532984624870452,19317
1058556224,1532985683424421,-1532984624875162,-1532984624870452,13922
1058661352,1532985683529799,-1532984624877813,-1532984624870452,18724
1058766012,1532985683631509,-1532984624875421,-1532984624870452,19842
1059262029,1532985684128402,-1532984624876028,-1532984624870452,19297
1059357651,1532985684225788,-1532984624875378,-1532984624870452,14469
1059458907,1532985684323527,-1532984624872937,-1532984624870452,15493
1059560022,1532985684425567,-1532984624873780,-1532984624870452,16454
1059655917,1532985684524601,-1532984624875166,-1532984624870452,12956
1059758584,1532985684624706,-1532984624871699,-1532984624870452,11139
1059855401,1532985684724120,-1532984624874857,-1532984624870452,12268
1059954605,1532985684824319,-1532984624875092,-1532984624870452,10741
1060057019,1532985684926796,-1532984624876225,-1532984624870452,12264
1060160500,1532985685028954,-1532984624876467,-1532984624870452,16013
1060265002,1532985685130619,-1532984624875826,-1532984624870452,20412
1060363106,1532985685229552,-1532984624875630,-1532984624870452,18355
1060461015,1532985685327913,-1532984624875510,-1532984624870452,17217
1060556416,1532985685425010,-1532984624874058,-1532984624870452,10914
1060660560,1532985685527849,-1532984624874978,-1532984624870452,14603
1060760549,1532985685626199,-1532984624873667,-1532984624870452,16021
1060860345,1532985685725915,-1532984624873133,-1532984624870452,15119
1060957443,1532985685826330,-1532984624874426,-1532984624870452,11073
1061061151,1532985685925313,-1532984624873512,-1532984624870452,18687
1061201245,1532985686065704,-1532984624891952,-1532984624870452,54978
1061258432,1532985686127644,-1532984624876286,-1532984624870452,12550
1061356013,1532985686223735,-1532984624872929,-1532984624870452,10400
1061459087,1532985686326175,-1532984624875435,-1532984624870452,16687
1061560031,1532985686425117,-1532984624873811,-1532984624870452,17444
1061658285,1532985686527807,-1532984624874916,-1532984624870452,10782
